file,page,title,subject_text,subject_type,relation,object_text,object_type,effect_size,avg_confidence,textBlock,affiliation,author,coreference,country,loc,org,per
ecb.wp3102~95d818fe81.en.pdf,5,The macroeconomic impact of trade policy: a new identification approach,protectionist policies,intervention,impacts,macroeconomic impact,outcome,,0.999274,Recent developments have brought renewed attention to the macroeconomic impact of protectionist policies.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,5,The macroeconomic impact of trade policy: a new identification approach,higher reciprocal tariffs,intervention,applies_to,countries with large trade surpluses,population,,0.97355,"In April 2025, President Trump announced a sweeping new set of tariffs, including a 10% “baseline” tariff on all imported goods and higher reciprocal tariffs targeting countries with large trade surpluses.",,,,,,,Trump
ecb.wp3102~95d818fe81.en.pdf,5,The macroeconomic impact of trade policy: a new identification approach,trade policy shifts,intervention,impacts,macroeconomic impact,outcome,,0.993262,"While these measures are too recent to fully assess their macroeconomic impact, they highlight the importance of understanding the economic consequences of trade policy shifts.",,,measures,,,,
ecb.wp3102~95d818fe81.en.pdf,5,The macroeconomic impact of trade policy: a new identification approach,trade policy shifts,intervention,impacts,economic consequences,outcome,,0.999315,"While these measures are too recent to fully assess their macroeconomic impact, they highlight the importance of understanding the economic consequences of trade policy shifts.",,,measures,,,,
ecb.wp3102~95d818fe81.en.pdf,5,The macroeconomic impact of trade policy: a new identification approach,protectionist policies,intervention,impacts,trade imbalances,outcome,,0.999266,The protectionist policies implemented during Trump’s first and second terms share common goals - reviving US manufacturing and addressing trade imbalances - yet their true macroeconomic effects remain uncertain and controversial.,,,,,US,,Trump
ecb.wp3102~95d818fe81.en.pdf,5,The macroeconomic impact of trade policy: a new identification approach,protectionist policies,intervention,impacts,macroeconomic effects,outcome,,0.99877,The protectionist policies implemented during Trump’s first and second terms share common goals - reviving US manufacturing and addressing trade imbalances - yet their true macroeconomic effects remain uncertain and controversial.,,,,,US,,Trump
ecb.wp3102~95d818fe81.en.pdf,5,The macroeconomic impact of trade policy: a new identification approach,liberalizing and protectionist trade policies,intervention,impacts,macroeconomic variables,outcome,,0.982715,"In particular, we seek to answer the following question: What are the short- and medium-term effects of both liberalizing and protectionist trade policies on macroeconomic variables?",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,5,The macroeconomic impact of trade policy: a new identification approach,tightening and loosening trade policies,intervention,impacts,macroeconomic consequences,outcome,,0.962036,"Evaluating both tightening and loosening trade policies within the same empirical framework, allows us to assess the macroeconomic consequences of the full spectrum of trade policy instruments.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,5,The macroeconomic impact of trade policy: a new identification approach,trade policy instruments,intervention,impacts,macroeconomic consequences,outcome,,0.999496,"Evaluating both tightening and loosening trade policies within the same empirical framework, allows us to assess the macroeconomic consequences of the full spectrum of trade policy instruments.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,liberalizing shock,intervention,impacts,industrial production,outcome,,0.999737,"We find that industrial production, exports, imports, and commercial loans increase following a liberalizing shock and similarly decline after a protectionist shock.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,liberalizing shock,intervention,impacts,exports,outcome,,0.999625,"We find that industrial production, exports, imports, and commercial loans increase following a liberalizing shock and similarly decline after a protectionist shock.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,liberalizing shock,intervention,impacts,imports,outcome,,0.99957,"We find that industrial production, exports, imports, and commercial loans increase following a liberalizing shock and similarly decline after a protectionist shock.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,liberalizing shock,intervention,impacts,commercial loans,outcome,,0.999738,"We find that industrial production, exports, imports, and commercial loans increase following a liberalizing shock and similarly decline after a protectionist shock.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,protectionist shock,intervention,impacts,industrial production,outcome,,0.99969,"We find that industrial production, exports, imports, and commercial loans increase following a liberalizing shock and similarly decline after a protectionist shock.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,protectionist shock,intervention,impacts,exports,outcome,,0.999578,"We find that industrial production, exports, imports, and commercial loans increase following a liberalizing shock and similarly decline after a protectionist shock.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,protectionist shock,intervention,impacts,imports,outcome,,0.999524,"We find that industrial production, exports, imports, and commercial loans increase following a liberalizing shock and similarly decline after a protectionist shock.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,protectionist shock,intervention,impacts,commercial loans,outcome,,0.999691,"We find that industrial production, exports, imports, and commercial loans increase following a liberalizing shock and similarly decline after a protectionist shock.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,trade policy changes,intervention,applies_to,firms,population,,0.999581,"Being uncertain about whether policymakers will follow through with planned trade policy changes, firms and households seem to adopt a “wait and see” approach.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,trade policy changes,intervention,applies_to,households,population,,0.996573,"Being uncertain about whether policymakers will follow through with planned trade policy changes, firms and households seem to adopt a “wait and see” approach.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,foreign retaliations,intervention,impacts,employment,outcome,,0.999361,"Our results point to potentially detrimental effects of foreign retaliations on firm investment, employment, and consumption.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,foreign retaliations,intervention,impacts,consumption,outcome,,0.999299,"Our results point to potentially detrimental effects of foreign retaliations on firm investment, employment, and consumption.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,retaliatory tariffs,intervention,impacts,investment,outcome,-0.9% to -4.6%,0.997284,"We estimate that the implementation of retaliatory tariffs, such as by the EU in June 2018, decreased US firm investment by -0.9% to -4.6% on impact.",,,,,US,EU,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,retaliatory tariffs,intervention,applies_to,firm,population,,0.997992,"We estimate that the implementation of retaliatory tariffs, such as by the EU in June 2018, decreased US firm investment by -0.9% to -4.6% on impact.",,,,,US,EU,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,investment,outcome,experienced_by,firm,population,,0.997046,"We estimate that the implementation of retaliatory tariffs, such as by the EU in June 2018, decreased US firm investment by -0.9% to -4.6% on impact.",,,,,US,EU,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,trade policy shocks,intervention,impacts,investment,outcome,,0.996896,"Finally, our analysis of non-linearities reveals that this could be a conservative estimate since firm investment is affected disproportionately by large trade policy shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,6,The macroeconomic impact of trade policy: a new identification approach,trade policy shocks,intervention,applies_to,firm,population,,0.998451,"Finally, our analysis of non-linearities reveals that this could be a conservative estimate since firm investment is affected disproportionately by large trade policy shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,7,The macroeconomic impact of trade policy: a new identification approach,official trade policy statements,intervention,impacts,macroeconomic reactions,outcome,,0.973528,"Furthermore, substituting Trump’s tweets for official trade policy statements results in more subdued, and at times, contradictory macroeconomic reactions.",,,,,,,Trump
ecb.wp3102~95d818fe81.en.pdf,7,The macroeconomic impact of trade policy: a new identification approach,trade-related statements,intervention,impacts,price movements,outcome,,0.998485,"More specifically, on days with trade-related statements, we observe price movements of two stock baskets that differentiate firms by exposure to trade policy based on their propensity to export.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,7,The macroeconomic impact of trade policy: a new identification approach,trade policy,intervention,impacts,price movements,outcome,,0.989694,"More specifically, on days with trade-related statements, we observe price movements of two stock baskets that differentiate firms by exposure to trade policy based on their propensity to export.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,7,The macroeconomic impact of trade policy: a new identification approach,trade-related statements,intervention,applies_to,firms,population,,0.999736,"More specifically, on days with trade-related statements, we observe price movements of two stock baskets that differentiate firms by exposure to trade policy based on their propensity to export.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,7,The macroeconomic impact of trade policy: a new identification approach,trade policy,intervention,applies_to,firms,population,,0.990945,"More specifically, on days with trade-related statements, we observe price movements of two stock baskets that differentiate firms by exposure to trade policy based on their propensity to export.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,7,The macroeconomic impact of trade policy: a new identification approach,price movements,outcome,experienced_by,firms,population,,0.998494,"More specifically, on days with trade-related statements, we observe price movements of two stock baskets that differentiate firms by exposure to trade policy based on their propensity to export.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,8,The macroeconomic impact of trade policy: a new identification approach,ratio of trade-exposed to non-trade-exposed firms,outcome,experienced_by,trade,population,,0.944718,Both the stock price of trade-exposed firms and the ratio of trade-exposed to non-trade-exposed firms must move in the same direction.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,8,The macroeconomic impact of trade policy: a new identification approach,ratio of trade-exposed to non-trade-exposed firms,outcome,experienced_by,exposed firms,population,,0.953801,Both the stock price of trade-exposed firms and the ratio of trade-exposed to non-trade-exposed firms must move in the same direction.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,8,The macroeconomic impact of trade policy: a new identification approach,liberalizing,intervention,impacts,output,outcome,,0.982329,"Our last contribution is based on using the local projections strategy proposed by Jord`a (2005), which allows us to analyze asymmetric responses of monthly output, investment, and trade to liberalizing and protectionist shocks.",,,,,,,Jord`a
ecb.wp3102~95d818fe81.en.pdf,8,The macroeconomic impact of trade policy: a new identification approach,liberalizing,intervention,impacts,investment,outcome,,0.998334,"Our last contribution is based on using the local projections strategy proposed by Jord`a (2005), which allows us to analyze asymmetric responses of monthly output, investment, and trade to liberalizing and protectionist shocks.",,,,,,,Jord`a
ecb.wp3102~95d818fe81.en.pdf,8,The macroeconomic impact of trade policy: a new identification approach,liberalizing,intervention,impacts,trade,outcome,,0.998359,"Our last contribution is based on using the local projections strategy proposed by Jord`a (2005), which allows us to analyze asymmetric responses of monthly output, investment, and trade to liberalizing and protectionist shocks.",,,,,,,Jord`a
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,trade policy shocks,intervention,impacts,equity markets,outcome,,0.974948,"2 Literature Our work relates to three strands of the literature: research investigating the effects of trade policy shocks, studies highlighting the implications of policy news on equity markets, and analyses exploiting firm-level differences in policy exposure.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,policy news,intervention,impacts,equity markets,outcome,,0.974724,"2 Literature Our work relates to three strands of the literature: research investigating the effects of trade policy shocks, studies highlighting the implications of policy news on equity markets, and analyses exploiting firm-level differences in policy exposure.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,trade policy shocks,intervention,applies_to,firm,population,,0.964746,"2 Literature Our work relates to three strands of the literature: research investigating the effects of trade policy shocks, studies highlighting the implications of policy news on equity markets, and analyses exploiting firm-level differences in policy exposure.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,policy news,intervention,applies_to,firm,population,,0.964522,"2 Literature Our work relates to three strands of the literature: research investigating the effects of trade policy shocks, studies highlighting the implications of policy news on equity markets, and analyses exploiting firm-level differences in policy exposure.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,equity markets,outcome,experienced_by,firm,population,,0.940014,"2 Literature Our work relates to three strands of the literature: research investigating the effects of trade policy shocks, studies highlighting the implications of policy news on equity markets, and analyses exploiting firm-level differences in policy exposure.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,impacts,short-term macroeconomic fluctuations,outcome,,0.997763,"2021), for example, investigate the effects of tariffs on short-term macroeconomic fluctuations using anti-dumping investigations.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,anti-dumping,intervention,impacts,employment effects,outcome,,0.99953,"Complementing this identification approach with input-output tables, Barattieri and Cacciatore (2023) find ambiguous employment effects of anti-dumping and countervailing duties.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,countervailing duties,intervention,impacts,employment effects,outcome,,0.993105,"Complementing this identification approach with input-output tables, Barattieri and Cacciatore (2023) find ambiguous employment effects of anti-dumping and countervailing duties.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,trade policies,intervention,impacts,macroeconomic consequences,outcome,,0.998331,"This motivates our further study of the macroeconomic consequences of trade policies, aiming to capture both tariff and non-tariff barriers in order to assess the comprehensive impact of reforms.",,,impact,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,trade shocks,intervention,applies_to,counties,population,,0.994404,"Furthermore, Waugh (2020) explores the impact of trade shocks by focusing on US counties’ exposure to Chinese retaliatory tariffs during the 2017-2018 trade war.",,,,,US,,Waugh
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,impacts,employment effects,outcome,,0.999249,He finds significant employment effects already before tariffs are implemented.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,trade war,intervention,impacts,traded goods’ quantities,outcome,,0.999221,Several other papers investigate the effect of the 2018 trade war on traded goods’ quantities and prices.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,trade war,intervention,impacts,prices,outcome,,0.99402,Several other papers investigate the effect of the 2018 trade war on traded goods’ quantities and prices.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,tariff increase,intervention,impacts,exports,outcome,,0.999206,2020) find a significant decrease in targeted imports and exports and a full pass-through to import prices after a tariff increase.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,tariff increase,intervention,impacts,import prices,outcome,,0.998727,2020) find a significant decrease in targeted imports and exports and a full pass-through to import prices after a tariff increase.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,impacts,prices,outcome,,0.999224,"2019) analyze firm-level customs data and find an immediate increase in US prices due to tariffs, primarily affecting US consumers rather than foreign exporters.",,,,,US,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,applies_to,foreign exporters,population,,0.999048,"2019) analyze firm-level customs data and find an immediate increase in US prices due to tariffs, primarily affecting US consumers rather than foreign exporters.",,,,,US,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,prices,outcome,experienced_by,foreign exporters,population,,0.999375,"2019) analyze firm-level customs data and find an immediate increase in US prices due to tariffs, primarily affecting US consumers rather than foreign exporters.",,,,,US,,
ecb.wp3102~95d818fe81.en.pdf,9,The macroeconomic impact of trade policy: a new identification approach,Trade policies,intervention,impacts,uncertainty,outcome,,0.963147,Trade policies may also have indirect effects through uncertainty.,,,effects,,,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,WTO accession,intervention,impacts,imports from China,outcome,,0.99898,"Moreover, Handley and Lim˜ao (2017) find that China’s WTO accession in 2001, by reducing the threat of a US-China trade war, led to increased US imports from China, lower prices, and higher consumer incomes.",,,,,China; US,,Handley
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,WTO accession,intervention,impacts,prices,outcome,,0.999522,"Moreover, Handley and Lim˜ao (2017) find that China’s WTO accession in 2001, by reducing the threat of a US-China trade war, led to increased US imports from China, lower prices, and higher consumer incomes.",,,,,China; US,,Handley
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,WTO accession,intervention,impacts,consumer incomes,outcome,,0.998629,"Moreover, Handley and Lim˜ao (2017) find that China’s WTO accession in 2001, by reducing the threat of a US-China trade war, led to increased US imports from China, lower prices, and higher consumer incomes.",,,,,China; US,,Handley
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,WTO accession,intervention,applies_to,US,population,,0.997437,"Moreover, Handley and Lim˜ao (2017) find that China’s WTO accession in 2001, by reducing the threat of a US-China trade war, led to increased US imports from China, lower prices, and higher consumer incomes.",,,,,China; US,,Handley
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,imports from China,outcome,experienced_by,US,population,,0.997,"Moreover, Handley and Lim˜ao (2017) find that China’s WTO accession in 2001, by reducing the threat of a US-China trade war, led to increased US imports from China, lower prices, and higher consumer incomes.",,,,,China; US,,Handley
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,prices,outcome,experienced_by,US,population,,0.997543,"Moreover, Handley and Lim˜ao (2017) find that China’s WTO accession in 2001, by reducing the threat of a US-China trade war, led to increased US imports from China, lower prices, and higher consumer incomes.",,,,,China; US,,Handley
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,consumer incomes,outcome,experienced_by,US,population,,0.99665,"Moreover, Handley and Lim˜ao (2017) find that China’s WTO accession in 2001, by reducing the threat of a US-China trade war, led to increased US imports from China, lower prices, and higher consumer incomes.",,,,,China; US,,Handley
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,trade restrictions,intervention,impacts,output,outcome,,0.99264,"They find that announced but not yet imposed trade restrictions lead to output and investment contractions in major trading partners, further emphasizing the role of expectations in trade policy.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,trade restrictions,intervention,impacts,investment,outcome,,0.992364,"They find that announced but not yet imposed trade restrictions lead to output and investment contractions in major trading partners, further emphasizing the role of expectations in trade policy.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,import tariffs,intervention,impacts,macroeconomic effects,outcome,,0.999144,2023) contribute to this discussion by estimating the macroeconomic effects of import tariffs and trade policy uncertainty in the US.,,,,,US,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,trade policy uncertainty,intervention,impacts,macroeconomic effects,outcome,,0.998947,2023) contribute to this discussion by estimating the macroeconomic effects of import tariffs and trade policy uncertainty in the US.,,,,,US,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,tariff shocks,intervention,impacts,trade,outcome,,0.966081,"Combining theory-consistent and narrative sign restrictions in Bayesian SVARs, they find that tariff shocks have more pronounced and persistent negative effects on trade, investment, and output than trade policy uncertainty shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,tariff shocks,intervention,impacts,investment,outcome,,0.965998,"Combining theory-consistent and narrative sign restrictions in Bayesian SVARs, they find that tariff shocks have more pronounced and persistent negative effects on trade, investment, and output than trade policy uncertainty shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,tariff shocks,intervention,impacts,output,outcome,,0.965945,"Combining theory-consistent and narrative sign restrictions in Bayesian SVARs, they find that tariff shocks have more pronounced and persistent negative effects on trade, investment, and output than trade policy uncertainty shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,protectionist measures,intervention,impacts,output,outcome,4%,0.999229,"Their findings suggest that undoing the 2018/19 protectionist measures could raise output by 4% over three years, highlighting the substantial costs of protectionism and the importance of distinguishing between different components of trade policy shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,protectionism,intervention,impacts,output,outcome,4%,0.996915,"Their findings suggest that undoing the 2018/19 protectionist measures could raise output by 4% over three years, highlighting the substantial costs of protectionism and the importance of distinguishing between different components of trade policy shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,trade policy shocks,intervention,impacts,output,outcome,4%,0.998258,"Their findings suggest that undoing the 2018/19 protectionist measures could raise output by 4% over three years, highlighting the substantial costs of protectionism and the importance of distinguishing between different components of trade policy shocks.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,policy news,intervention,impacts,stock market,outcome,,0.998562,Our identification approach is related to the literature on policy news and its impact on the stock market.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,restrictive US trade policy shocks,intervention,impacts,stock prices,outcome,,0.999616,"Similarly, Boer and Rieth (2024) find that restrictive US trade policy shocks affect US stock prices negatively and the effects persist for several weeks or quarters.",,,,,US,,Boer; Rieth
ecb.wp3102~95d818fe81.en.pdf,10,The macroeconomic impact of trade policy: a new identification approach,trade policy uncertainty shocks,intervention,impacts,tariff level,outcome,,0.999337,"They find that trade policy uncertainty shocks dominate the tariff level effects. Additionally, Baker ECB Working Paper Series No 3102 9",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,policy news,intervention,impacts,stock market fluctuations,outcome,,0.998121,"2019) construct an Equity-Market-Volatility index based on newspaper data, showing that policy news, including trade-related news, drives stock market fluctuations.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,trade-related news,intervention,impacts,stock market fluctuations,outcome,,0.997993,"2019) construct an Equity-Market-Volatility index based on newspaper data, showing that policy news, including trade-related news, drives stock market fluctuations.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,government policies,intervention,impacts,risk premia,outcome,,0.999707,"The research by P´astor and Veronesi (2013) confirms that government policies impact risk premia and stock prices, providing a basis for utilizing stock prices as indicators of reactions to trade news.",,,,,,,P ́astor; Veronesi
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,government policies,intervention,impacts,stock prices,outcome,,0.999556,"The research by P´astor and Veronesi (2013) confirms that government policies impact risk premia and stock prices, providing a basis for utilizing stock prices as indicators of reactions to trade news.",,,,,,,P ́astor; Veronesi
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,policy news,intervention,applies_to,firms,population,,0.999608,Our approach also builds on studies that analyze how policy news affects firms with different levels of policy exposure.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,impacts,stock returns,outcome,,0.999635,"2019), firms highly reliant on trade with China experienced lower stock returns and increased default risks following President Trump’s proposed tariffs.",,,,,China,,Trump
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,impacts,default risks,outcome,,0.999739,"2019), firms highly reliant on trade with China experienced lower stock returns and increased default risks following President Trump’s proposed tariffs.",,,,,China,,Trump
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,tariffs,intervention,applies_to,firms highly reliant on trade with China,population,,0.998706,"2019), firms highly reliant on trade with China experienced lower stock returns and increased default risks following President Trump’s proposed tariffs.",,,,,China,,Trump
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,stock returns,outcome,experienced_by,firms highly reliant on trade with China,population,,0.998744,"2019), firms highly reliant on trade with China experienced lower stock returns and increased default risks following President Trump’s proposed tariffs.",,,,,China,,Trump
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,default risks,outcome,experienced_by,firms highly reliant on trade with China,population,,0.998848,"2019), firms highly reliant on trade with China experienced lower stock returns and increased default risks following President Trump’s proposed tariffs.",,,,,China,,Trump
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,stock price volatility,outcome,experienced_by,firms,population,,0.999766,2016) demonstrate that firms with greater exposure to government purchases have higher stock price volatility during periods of fiscal policy uncertainty.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,policy risk,intervention,applies_to,firm,population,,0.992261,2024) provide additional evidence on the firm-specific impact of policy risk.,,,impact,,,,
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,stock prices,outcome,experienced_by,firms,population,,0.981356,These papers provide the underpinning for our shock identification which relies on the fact that differences in firms’ trade exposure are reflected in stock prices.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,11,The macroeconomic impact of trade policy: a new identification approach,trade policy shocks,intervention,impacts,macroeconomy,outcome,,0.998999,Our paper contributes to the existing literature by examining the short- and medium-term effects of trade policy shocks on the macroeconomy.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,14,The macroeconomic impact of trade policy: a new identification approach,international sales share,outcome,experienced_by,companies,population,,0.968673,"On the one hand, we use their “International Sales basket”, which constructs a stock market index based on the 50 S&P 500 companies with the highest international sales share (henceforth “exporters”).",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,14,The macroeconomic impact of trade policy: a new identification approach,international sales share,outcome,experienced_by,exporters,population,,0.970428,"On the one hand, we use their “International Sales basket”, which constructs a stock market index based on the 50 S&P 500 companies with the highest international sales share (henceforth “exporters”).",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,14,The macroeconomic impact of trade policy: a new identification approach,trade policy changes,intervention,applies_to,firms,population,,0.99973,These firms should be particularly affected by trade policy changes.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,14,The macroeconomic impact of trade policy: a new identification approach,trade policy changes,intervention,impacts,stock market,outcome,,0.999808,2018) have documented the time lag with which the stock market responds to trade policy changes.,,,,,,,
ecb.wp3102~95d818fe81.en.pdf,15,The macroeconomic impact of trade policy: a new identification approach,industrial production,outcome,experienced_by,manufacturing firms,population,,0.998076,"The dependent variables we are particularly interested in include industrial production, the consumer price index, the producer price index, consumption, 4While manufacturing firms bear the brunt of tariffs on goods, service sector companies are also influenced by fluctuating input costs, non-tariff trade barriers, and potential reputation damage during trade conflicts.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,15,The macroeconomic impact of trade policy: a new identification approach,industrial production,outcome,experienced_by,service sector companies,population,,0.998569,"The dependent variables we are particularly interested in include industrial production, the consumer price index, the producer price index, consumption, 4While manufacturing firms bear the brunt of tariffs on goods, service sector companies are also influenced by fluctuating input costs, non-tariff trade barriers, and potential reputation damage during trade conflicts.",,,,,,,
ecb.wp3102~95d818fe81.en.pdf,15,The macroeconomic impact of trade policy: a new identification approach,consumer price index,outcome,experienced_by,manufacturing firms,population,,0.997859,"The dependent variables we are particularly interested in include industrial production, the consumer price index, the producer price index, consumption, 4While manufacturing firms bear the brunt of tariffs on goods, service sector companies are also influenced by fluctuating input costs, non-tariff trade barriers, and potential reputation damage during trade conflicts.",,,,,,,
